type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60, x61, y61, x62, y62, x63, y63, x64, y64, x65, y65, x66, y66, x67, y67, x68, y68, x69, y69, x70, y70, x71, y71, x72, y72, x73, y73, x74, y74, x75, y75, x76, y76, x77, y77, x78, y78, x79, y79, x80, y80, x81, y81, x82, y82, x83, y83, x84, y84, x85, y85, x86, y86, x87, y87, x88, y88, x89, y89, x90, y90, x91, y91, x92, y92, x93, y93, x94, y94, x95, y95, x96, y96, x97, y97, x98, y98, x99, y99, x100, y100
Type04, L, 265, 59.564087, 265.000000, 53.636763, 264.507858, 47.954350, 263.145719, 42.337040, 260.610045, 37.177894, 256.689536, 33.059396, 251.734857, 30.286713, 246.174900, 28.023662, 240.288394, 26.408277, 234.605981, 25.141263, 228.568073, 23.886990, 222.263717, 23.039817, 216.211728, 22.268948, 210.284403, 21.433349, 204.152985, 20.820990, 198.431727, 19.984808, 192.069646, 18.974374, 186.085281, 17.876956, 179.831407, 16.779443, 173.849295, 15.664534, 168.179929, 14.410261, 162.337385, 13.121115, 156.122108, 11.758976, 150.439696, 10.508079, 144.405666, 9.253806, 138.447668, 7.860169, 132.547397, 6.605896, 126.820305, 5.379177, 120.925529, 4.236714, 114.962036, 3.018164, 108.948423, 2.006895, 103.046041, 1.116061, 97.012137, 0.473895, 91.303225, 0.114870, 85.279944, 0.000000, 79.311800, 0.473895, 73.486959, 1.143714, 67.130602, 2.285623, 61.397785, 3.653995, 55.561683, 5.212260, 49.770422, 7.023987, 43.927877, 9.114442, 38.085332, 11.166194, 32.301390, 13.574079, 26.515695, 16.382111, 20.814109, 19.729156, 15.376609, 23.650564, 10.340291, 28.662970, 6.164067, 34.141290, 2.915566, 39.889875, 0.975546, 45.732420, 0.000000, 51.863596, 0.000000, 57.850588, 1.282820, 63.721865, 3.484092, 69.092957, 7.090006, 73.639817, 11.826434, 77.346861, 17.155637, 80.119544, 22.715594, 82.498047, 28.438825, 84.366918, 34.488605, 85.799853, 40.171018, 87.158092, 46.246713, 88.412365, 52.089258, 89.288934, 57.667261, 89.806001, 63.427990, 90.076422, 69.481092, 89.806001, 75.343985, 89.248547, 81.359709, 88.691092, 87.375433, 87.927672, 93.231209, 87.221532, 98.954440, 86.532301, 104.800127, 85.903819, 110.745612, 85.307986, 116.818051, 84.788910, 122.892512, 84.504453, 128.835975, 84.092091, 134.750781, 84.092091, 140.997410, 84.092091, 146.666776, 84.231455, 152.740226, 84.422801, 158.717510, 84.948759, 164.399923, 85.637990, 170.245610, 86.182546, 176.341311, 86.879365, 182.530213, 87.576183, 188.488211, 88.153985, 194.322276, 88.768706, 200.412876, 89.387910, 206.362203, 89.806001, 212.551106, 89.811774, 218.725492, 89.910902, 224.897729, 89.503428, 231.110784, 88.551728, 237.018085, 87.207016, 243.210345, 84.943965, 249.096851, 81.794009, 254.615989, 77.141968, 259.268031, 71.541192, 262.220896, 65.880398, 264.094136
Type04, L, 270, 62.327110, 270.000000, 55.856571, 269.667410, 49.958047, 268.232849, 44.100382, 265.583657, 38.876699, 261.699819, 34.546433, 256.727202, 31.485755, 251.155544, 29.265886, 245.392035, 27.591900, 239.708250, 26.409872, 233.664265, 25.288157, 227.520592, 24.243928, 221.270117, 23.225084, 215.274104, 22.168161, 209.334722, 21.260652, 202.986758, 20.198461, 196.974852, 19.082471, 190.944372, 18.105979, 184.971675, 16.985093, 178.902364, 15.734498, 172.737369, 14.479009, 166.649107, 13.225386, 160.634778, 11.906390, 154.572821, 10.674254, 148.674298, 9.383630, 142.571483, 8.093007, 136.468668, 6.729046, 130.284137, 5.411584, 124.146838, 4.156095, 117.943012, 2.761107, 111.796967, 1.645116, 105.650923, 0.594415, 99.606629, 0.110629, 93.532182, 0.000000, 87.646149, 0.383363, 81.543334, 1.087120, 75.614090, 2.063612, 69.525828, 3.044003, 63.398323, 4.156095, 57.522651, 5.411584, 51.434389, 6.891152, 45.212453, 8.759557, 39.257865, 10.870539, 33.251973, 13.781515, 27.543600, 16.958048, 21.863508, 20.790927, 16.496142, 25.198725, 11.530348, 30.320942, 7.105626, 35.736391, 3.766469, 41.627689, 1.378832, 47.681785, 0.139499, 53.885612, 0.000000, 59.772701, 1.002811, 65.773224, 3.208473, 71.324599, 6.695758, 75.773255, 11.562911, 79.206469, 16.939400, 82.125741, 22.379359, 84.367926, 28.018060, 86.604056, 33.972115, 88.273894, 40.079019, 89.529383, 46.051717, 90.445480, 52.321418, 91.063871, 58.170458, 91.078969, 64.363615, 90.924372, 70.404764, 90.519149, 76.528386, 89.668882, 82.754635, 88.831889, 88.785115, 87.994896, 94.815594, 87.157903, 100.846074, 86.442448, 107.083319, 85.664025, 113.104417, 85.165596, 118.962083, 84.646924, 124.736863, 84.429815, 130.718271, 84.165253, 136.575937, 84.088929, 142.828302, 84.198437, 148.944999, 84.367926, 155.120390, 84.786423, 161.093087, 85.378972, 167.294302, 86.041913, 173.327394, 86.739407, 179.415655, 87.576400, 185.446135, 88.387716, 191.296979, 89.110887, 197.218183, 89.712437, 203.502609, 90.505875, 209.625836, 90.784873, 215.887445, 91.200425, 222.015345, 91.079136, 227.995585, 90.784873, 233.863319, 89.947880, 239.778234, 88.646721, 245.772872, 86.739407, 251.781411, 83.809931, 257.522979, 79.679346, 262.676311, 74.246732, 266.450308, 68.389067, 268.808017
Type04, L, 280, 63.900125, 280.000000, 57.327663, 279.510612, 50.943404, 278.089471, 44.976966, 275.478839, 39.617810, 271.517935, 35.235955, 266.292189, 32.098515, 260.503009, 29.642946, 254.513296, 27.750129, 248.324411, 26.147316, 241.981476, 24.888889, 235.686607, 23.770287, 228.986315, 22.841487, 222.861462, 21.952559, 216.686165, 21.033571, 210.027602, 20.134831, 203.806839, 19.017519, 197.644235, 18.037453, 191.275019, 16.779026, 185.095985, 15.533052, 178.639169, 14.173820, 172.386055, 12.863920, 166.269296, 11.605493, 160.321932, 10.192086, 154.281974, 8.948689, 147.865044, 7.654402, 141.816699, 6.431960, 135.779548, 5.328513, 129.842870, 4.123617, 123.466894, 3.076155, 117.532034, 1.957553, 110.947577, 1.118602, 104.478956, 0.559301, 98.010334, 0.027462, 91.627969, 0.000000, 85.073091, 0.415048, 78.507432, 1.013369, 72.254318, 2.221508, 66.083111, 3.355805, 60.125285, 5.253549, 53.822606, 7.253989, 47.487584, 9.288357, 41.398285, 11.605493, 35.351232, 14.122347, 29.345950, 17.058677, 23.398586, 20.389057, 17.573490, 24.663539, 12.180406, 29.834889, 7.568357, 35.514649, 3.985975, 41.603948, 1.671957, 47.857063, 0.312725, 54.155195, 0.000000, 60.404245, 0.908615, 66.657359, 3.106798, 72.296166, 6.788051, 77.048040, 11.819576, 80.958801, 17.322363, 84.130897, 23.097189, 86.922308, 29.104580, 89.068664, 35.106538, 90.875208, 41.446993, 92.004994, 47.406688, 92.964187, 53.502729, 93.403246, 59.533086, 93.618492, 66.131820, 93.657513, 72.384934, 93.403246, 78.707281, 92.983770, 85.233820, 92.424469, 91.354936, 91.775424, 97.438345, 91.026217, 103.597169, 90.327091, 109.776203, 89.735900, 116.156734, 88.928839, 122.713446, 88.369538, 128.950398, 87.810237, 134.839844, 87.293220, 141.251099, 87.250936, 147.545417, 87.111111, 153.840286, 87.111111, 160.077238, 87.390762, 166.545859, 87.810237, 172.956563, 88.509363, 179.367267, 89.068664, 185.488384, 89.767790, 192.246593, 90.490013, 198.225344, 91.166042, 204.372991, 91.875168, 210.936341, 92.564295, 216.731059, 93.212343, 223.319709, 93.543071, 229.726219, 93.682896, 236.368593, 93.434471, 242.775267, 92.843945, 249.305836, 91.605850, 255.650080, 89.907615, 261.490151, 86.691635, 267.321680, 82.251479, 272.379526, 76.693030, 276.155908, 70.562778, 278.650705
Type05, L, 240, 54.895957, 240.000000, 49.396975, 239.471023, 44.100647, 237.998193, 38.965109, 235.389718, 34.510514, 231.625402, 31.022309, 227.170807, 28.315065, 222.116616, 26.452904, 216.941118, 24.883603, 211.644314, 23.695372, 206.230101, 22.558270, 200.686786, 21.624537, 195.308579, 20.855111, 189.688821, 20.289188, 184.270710, 19.691757, 178.611780, 19.139534, 172.893688, 18.725367, 167.118412, 18.173145, 161.629058, 17.306941, 155.886217, 16.378421, 150.478797, 15.273975, 145.218182, 13.881975, 140.036240, 12.231804, 134.658565, 10.442026, 129.493520, 8.588353, 124.388441, 6.709443, 119.334250, 4.944902, 114.118317, 3.277981, 108.861948, 1.882574, 103.647919, 0.916184, 98.215750, 0.357865, 92.688486, 0.087850, 86.893936, 0.000000, 81.286166, 0.363961, 75.915229, 1.088661, 70.571251, 2.186610, 65.193576, 3.356071, 59.654158, 4.643687, 54.358106, 6.300356, 48.983122, 8.235075, 43.682874, 10.178107, 38.426505, 12.374806, 33.201276, 14.859808, 28.055029, 17.518878, 22.940448, 20.616603, 18.048000, 24.300048, 13.398165, 28.380911, 9.317302, 32.916377, 5.748225, 37.889697, 2.845741, 42.956390, 1.094634, 48.604612, 0.000000, 54.221020, 0.128244, 59.723883, 1.297695, 64.737638, 3.826447, 68.701526, 8.077070, 71.380753, 12.954564, 73.645545, 18.170497, 75.372832, 23.345995, 77.122923, 28.604871, 79.072010, 33.899167, 80.574315, 38.840180, 81.816816, 44.157979, 82.547222, 49.385224, 83.197373, 54.336103, 83.217570, 59.857526, 82.907561, 65.235202, 82.092928, 70.689795, 81.085394, 76.030988, 79.884037, 81.439764, 78.337273, 86.786339, 76.963213, 92.164014, 75.328199, 97.507533, 73.922231, 102.798058, 72.484049, 108.377912, 71.466971, 113.674716, 70.772361, 118.950286, 70.496250, 124.325271, 70.496250, 130.043362, 70.863351, 135.306724, 71.442576, 140.441786, 72.281162, 145.698155, 73.119308, 151.143009, 74.182435, 156.655683, 75.328199, 161.664240, 76.511217, 167.047114, 77.804406, 172.343918, 79.094681, 177.559851, 80.298204, 183.049808, 81.511805, 188.396073, 82.427506, 193.692877, 82.921262, 199.003208, 83.197373, 204.378193, 82.783206, 209.810362, 81.901269, 215.203579, 80.436259, 220.617515, 78.031954, 225.837623, 74.836609, 230.689636, 70.422450, 234.551573, 65.543400, 237.307914, 60.233197, 239.218598
Type05, L, 260, 57.724166, 260.000000, 52.228622, 258.971437, 46.833619, 257.092517, 41.628604, 253.690599, 37.440977, 248.935657, 34.180649, 243.671994, 31.888035, 238.276893, 30.067625, 232.534291, 28.507512, 226.994813, 27.237333, 221.416394, 26.096429, 215.622120, 25.103630, 209.495170, 24.335245, 203.351218, 23.799034, 197.481808, 22.991440, 191.653939, 22.428429, 185.701447, 21.831004, 179.998200, 21.132434, 174.378389, 20.281464, 168.427680, 19.156299, 162.431511, 17.908480, 156.645182, 16.310268, 150.810542, 14.579077, 144.947903, 12.765171, 139.161574, 10.826890, 133.582949, 9.077019, 128.006410, 7.149431, 122.342616, 5.389480, 116.692465, 3.685327, 110.936121, 2.411083, 105.437267, 1.134627, 99.427811, 0.425485, 93.300860, 0.000000, 87.291404, 0.000000, 81.340695, 0.363293, 75.968905, 0.992799, 70.320486, 2.112190, 64.687032, 3.390482, 58.900703, 4.838877, 53.197455, 6.524107, 47.516354, 8.503556, 41.874041, 10.802922, 36.170794, 13.190043, 30.545436, 15.742954, 24.947211, 18.437694, 19.407733, 21.705277, 14.063994, 25.792617, 9.267512, 30.630639, 5.280459, 35.862433, 2.510506, 41.580188, 0.713190, 47.200354, 0.000000, 52.820521, 0.230686, 58.431577, 1.801364, 63.894691, 4.780750, 68.649633, 8.968377, 72.394568, 13.989769, 75.112292, 19.402232, 77.012831, 24.994150, 78.998429, 30.827364, 80.700370, 36.543084, 82.402311, 42.376298, 83.962424, 48.033271, 85.086245, 53.912502, 86.033201, 59.823452, 86.561798, 66.025187, 86.674990, 71.811515, 86.657164, 77.845562, 86.049167, 84.173444, 85.097051, 89.805727, 83.986141, 95.455317, 82.827796, 101.237167, 81.551341, 106.776645, 79.991228, 112.551112, 78.652463, 118.392929, 77.438316, 123.865057, 76.413192, 129.550181, 75.456408, 135.336510, 75.027233, 140.835975, 74.885405, 146.610442, 75.169062, 152.443657, 75.736375, 158.746849, 76.587346, 164.815052, 77.438316, 170.765761, 78.679501, 176.214676, 79.849400, 182.020959, 81.125855, 187.560437, 82.402311, 193.334904, 83.557952, 199.318450, 84.671566, 204.883839, 85.756420, 210.267999, 86.373507, 216.080289, 86.815827, 222.006818, 86.780063, 227.502363, 86.037128, 233.247151, 84.813394, 239.001916, 82.656105, 244.570565, 79.423914, 249.845883, 75.041612, 254.312485, 69.629148, 257.313865, 63.922031, 259.219944
Type05, L, 280, 63.832121, 280.000000, 70.182577, 278.842666, 76.015507, 276.249412, 81.615963, 272.313895, 86.129129, 267.079463, 89.292843, 261.243818, 91.292915, 255.096816, 92.302696, 248.788611, 92.443007, 242.733912, 91.889404, 236.434034, 91.294186, 230.286506, 90.302617, 224.148646, 89.292843, 217.737069, 88.138816, 211.743754, 87.069859, 205.433945, 85.686509, 199.338862, 84.329680, 193.028789, 83.042551, 186.931839, 82.028835, 180.877139, 80.781894, 174.648582, 79.916373, 168.655267, 79.339360, 162.064435, 79.113716, 155.644321, 79.195107, 149.420537, 79.772120, 142.949208, 80.630831, 136.677456, 81.647414, 130.544316, 82.945694, 124.371746, 84.532482, 118.199176, 86.263522, 111.966854, 88.013659, 105.939199, 89.579003, 99.757746, 90.879630, 93.508896, 91.889404, 87.336326, 92.322164, 80.924749, 92.322164, 74.931434, 91.857717, 68.132222, 90.904388, 61.697264, 89.725603, 55.278442, 88.427323, 49.344878, 86.840536, 43.052805, 85.083022, 37.267212, 83.522708, 30.886920, 82.036835, 24.988809, 79.916373, 18.960042, 76.732095, 13.048413, 72.559451, 7.715182, 67.211719, 3.466267, 61.109052, 0.743198, 55.181105, 0.000000, 48.514754, 0.004186, 42.103177, 1.302467, 36.171989, 4.151017, 30.641800, 7.950165, 25.738125, 12.853841, 21.675220, 18.359279, 18.175926, 24.055923, 15.290858, 30.049238, 12.648584, 36.185372, 10.200219, 42.240071, 8.040361, 48.294771, 5.914389, 54.560263, 4.332659, 60.657675, 2.885068, 66.965154, 1.731041, 73.197476, 0.865520, 79.310294, 0.160835, 85.890494, 0.000000, 92.491958, 0.253789, 98.422401, 0.612603, 104.984111, 1.731041, 111.308427, 2.885068, 117.301742, 4.327601, 123.653567, 6.110461, 129.667669, 7.932313, 135.384362, 9.953483, 141.215250, 11.844019, 147.662764, 13.848325, 153.739645, 15.723619, 159.912215, 17.454659, 166.264040, 18.784411, 172.346322, 20.051220, 178.728684, 21.250581, 185.342989, 22.359274, 191.432334, 23.224794, 197.664656, 24.090315, 204.135985, 24.811582, 210.308555, 25.326713, 216.250249, 26.079039, 222.051444, 26.831129, 228.168996, 27.633191, 233.991840, 28.706423, 239.976371, 29.933361, 246.101239, 31.591491, 252.321511, 33.845067, 258.379642, 36.803445, 264.223087, 40.704596, 269.711025, 45.794775, 274.368444, 51.595970, 277.717332, 57.796556, 279.422986
Type05, L, 290, 67.590293, 290.000000, 61.430186, 289.621105, 55.208057, 288.048841, 49.152305, 284.714268, 43.831574, 280.116188, 39.551419, 274.536773, 36.507046, 268.600282, 33.917865, 262.397844, 31.925419, 255.856750, 30.446011, 249.448172, 28.941736, 243.113218, 27.699936, 236.873939, 26.688224, 230.377289, 25.737718, 223.743928, 24.953861, 217.144525, 24.197550, 210.831068, 23.364028, 204.091360, 22.641377, 197.714444, 21.774195, 190.918462, 20.617953, 184.481680, 19.317180, 177.985030, 17.871877, 171.548247, 16.212682, 165.339734, 14.255683, 159.052631, 12.379727, 152.477364, 10.236570, 145.928112, 8.158380, 139.514014, 5.995527, 133.015252, 4.291061, 126.685817, 2.696198, 120.233584, 1.539956, 113.677068, 0.555839, 107.485855, 0.144883, 100.860097, 0.000000, 95.123310, 0.239184, 87.989803, 0.817305, 80.954356, 1.829017, 74.816905, 3.129789, 68.200523, 4.575092, 61.763740, 6.309455, 55.686156, 8.332879, 49.369106, 10.500833, 42.992189, 12.957848, 36.735005, 15.559393, 30.417955, 18.739059, 24.340371, 22.252069, 18.527858, 26.561087, 12.918066, 31.652624, 7.971060, 37.516407, 4.275231, 43.636659, 1.589833, 50.193175, 0.144530, 56.330626, 0.000000, 62.647676, 1.445303, 68.964726, 4.046848, 74.628839, 8.122524, 79.297245, 13.456456, 82.910502, 19.354441, 85.434764, 25.442346, 87.685054, 31.729448, 89.558895, 37.946393, 91.148728, 44.323310, 92.576473, 50.675419, 93.907260, 57.174181, 95.195575, 63.513925, 96.207287, 70.250040, 96.763456, 76.839795, 97.074469, 82.644675, 96.785408, 89.560389, 95.900081, 96.166753, 94.588098, 102.284527, 93.003365, 108.783289, 91.148728, 115.127921, 89.305374, 121.442158, 87.516244, 127.856256, 85.945638, 134.079071, 84.618305, 140.726784, 83.633153, 146.713172, 82.910502, 153.449286, 82.621441, 160.724199, 82.765972, 168.058978, 83.488623, 174.795093, 84.211274, 181.291742, 85.512047, 187.548926, 86.812819, 194.045575, 88.045898, 200.612596, 89.558895, 206.979007, 91.004197, 213.296057, 92.376777, 219.685562, 93.876845, 226.099660, 95.051045, 232.486673, 96.062757, 238.983322, 96.709206, 245.849938, 97.063233, 252.433364, 96.785408, 259.071934, 95.917192, 265.430888, 94.039333, 271.406702, 90.975286, 277.454777, 86.070612, 282.648512, 80.291493, 286.369279, 73.979608, 288.771493
Type06, L, 230, 51.651072, 230.000000, 46.560860, 229.075197, 41.511316, 227.219133, 36.746443, 224.398118, 32.642115, 220.571484, 29.150687, 216.246975, 26.509186, 211.522769, 24.734457, 206.554560, 23.041062, 201.667685, 21.937821, 196.462003, 21.104739, 191.333800, 20.300345, 186.153046, 19.751416, 181.022167, 19.160881, 175.719140, 18.466647, 170.303375, 17.633565, 165.405221, 16.681989, 160.417317, 15.689707, 155.608912, 14.578931, 150.250659, 13.468156, 145.007431, 12.218533, 139.706691, 10.696181, 134.478251, 9.585863, 129.469374, 8.330818, 124.667154, 7.136336, 119.532955, 5.788015, 114.158072, 4.676561, 109.108528, 3.481202, 103.936982, 2.556399, 98.846771, 1.712931, 93.837894, 0.971929, 88.597192, 0.289735, 83.250797, 0.138847, 77.995712, 0.000000, 72.694971, 0.277694, 67.451743, 0.694235, 62.266027, 1.439424, 56.945726, 2.462406, 51.896181, 3.610021, 46.823904, 5.013223, 41.431087, 6.803501, 36.394961, 8.528992, 31.250664, 10.564570, 26.160452, 13.051615, 21.297912, 15.828554, 16.514782, 19.223976, 11.947168, 23.148789, 7.883508, 27.628991, 4.375235, 32.499021, 2.004451, 37.561458, 0.555388, 42.804687, 0.000000, 48.162939, 0.555388, 53.307207, 2.280947, 58.153415, 4.905603, 62.281565, 8.478366, 65.813462, 12.582776, 68.675343, 17.371389, 70.924126, 22.258264, 72.813880, 27.063804, 74.421974, 32.175393, 75.709771, 37.040890, 77.108626, 42.049767, 78.078206, 46.814640, 78.865077, 52.228109, 79.420465, 57.241288, 79.837006, 62.657053, 79.854430, 67.948166, 79.698220, 73.241714, 79.508319, 78.291258, 79.261662, 83.218800, 78.637620, 88.187010, 78.170842, 93.311249, 77.556607, 98.570770, 76.921219, 103.740193, 76.312925, 109.117199, 75.671597, 114.399186, 75.255056, 119.354853, 74.977362, 124.368032, 74.560821, 129.783797, 74.560821, 135.142050, 74.699668, 140.327765, 74.977362, 145.455969, 75.393903, 151.101783, 75.949291, 156.229987, 76.612108, 161.239334, 77.337760, 166.486394, 78.035305, 171.826431, 78.448536, 176.742801, 79.003924, 181.871004, 79.559312, 186.884183, 79.698159, 192.069899, 79.837006, 197.255615, 79.559312, 202.613867, 78.825645, 207.823917, 77.337760, 212.870274, 75.015337, 217.882338, 71.466397, 222.264360, 67.003041, 225.616941, 62.034831, 227.947058, 56.944620, 229.427249
Type06, L, 240, 54.014078, 240.000000, 48.352811, 239.103696, 43.143069, 237.397605, 38.138567, 234.635438, 33.899888, 230.817197, 30.344936, 226.141077, 27.946925, 221.258986, 25.984881, 216.155263, 24.334777, 210.881283, 23.041815, 205.425365, 21.920647, 199.857239, 20.850163, 194.923676, 19.902852, 189.631839, 19.117728, 184.546072, 18.136706, 179.035996, 17.295830, 173.583972, 16.454954, 168.248048, 15.398496, 162.844272, 14.452540, 157.634531, 13.371742, 152.240276, 12.250574, 147.020452, 10.994948, 141.471685, 9.886156, 136.590326, 8.672638, 131.873159, 7.411030, 126.827608, 5.944005, 121.327689, 4.682691, 116.049815, 3.399837, 110.623715, 2.288334, 105.167687, 1.358025, 99.752706, 0.618458, 94.415867, 0.198020, 89.254094, 0.000000, 83.795100, 0.057874, 78.640296, 0.282266, 73.170378, 0.651402, 68.494258, 1.450729, 63.284517, 2.300209, 58.109306, 3.362354, 52.823986, 4.577228, 47.614245, 6.196951, 42.281360, 7.906049, 36.997811, 9.790329, 31.820830, 12.074007, 26.734232, 14.492910, 21.628593, 17.400144, 16.643132, 20.799479, 12.025697, 25.070631, 7.851476, 29.729749, 4.453672, 34.734251, 1.971798, 39.908986, 0.560584, 45.477112, 0.000000, 51.020240, 0.720031, 56.188934, 2.525221, 61.029245, 5.683780, 65.342977, 9.717220, 68.729406, 14.422096, 71.379803, 19.397842, 73.844675, 24.525488, 75.876852, 29.675214, 77.321952, 35.150210, 78.659882, 40.031569, 79.575516, 45.282358, 80.361523, 50.670607, 80.847908, 56.194414, 81.282726, 61.814634, 81.395027, 67.147518, 81.342545, 72.420656, 81.034967, 78.018527, 80.781961, 83.440806, 80.246336, 88.807440, 79.660793, 94.228755, 79.029488, 99.924736, 78.399479, 105.190855, 77.565263, 110.918888, 76.998020, 116.675408, 76.577582, 121.953282, 76.104486, 127.410116, 75.876852, 132.799281, 75.876852, 138.251306, 76.041485, 144.024487, 76.297290, 149.561708, 76.599741, 154.813400, 77.232755, 160.351524, 77.838896, 165.743631, 78.399479, 171.311756, 79.100209, 176.821831, 79.800939, 182.215806, 80.407315, 187.960047, 80.922107, 193.352057, 81.342545, 198.862132, 81.458381, 204.287084, 81.062253, 209.650081, 80.141344, 214.993902, 78.679771, 220.379979, 76.383776, 225.618623, 73.214078, 230.331177, 69.068633, 234.475372, 64.228322, 237.353640, 59.187874, 239.089051
Type06, L, 250, 54.959028, 250.000000, 49.508585, 249.222944, 44.006096, 247.524039, 38.960578, 244.456481, 34.487292, 240.407043, 30.820322, 235.609810, 27.832721, 230.606835, 25.430913, 225.319836, 23.452953, 219.857273, 21.926679, 214.283277, 20.909862, 209.049190, 20.050131, 203.082061, 19.353041, 197.440071, 18.677001, 192.046367, 17.801639, 186.379640, 17.095225, 180.624471, 16.106245, 174.869302, 15.131871, 169.312887, 14.033664, 163.629517, 12.877923, 157.904766, 11.726476, 152.258274, 10.454931, 146.854232, 9.042102, 141.040542, 7.911840, 136.046149, 6.795022, 130.770721, 5.510031, 125.179544, 4.238485, 119.658460, 3.156742, 114.134419, 2.128606, 108.161384, 1.412828, 102.568516, 0.706414, 97.047432, 0.282566, 91.526348, 0.000000, 86.063785, 0.000000, 80.718265, 0.061771, 74.888780, 0.565131, 69.442011, 1.273286, 63.646182, 2.119243, 58.107237, 3.149835, 52.444966, 4.795569, 46.968500, 6.373591, 41.450653, 8.476971, 36.081421, 10.661989, 30.663244, 13.288558, 25.352301, 16.214833, 20.165501, 19.640618, 15.185604, 23.565914, 10.412611, 27.937042, 6.216445, 33.048478, 3.108223, 38.511041, 0.847697, 44.090646, 0.000000, 49.670252, 0.282566, 55.191336, 1.554111, 60.525569, 4.224354, 65.240040, 8.091128, 68.907010, 12.888361, 71.912970, 17.883732, 74.411374, 23.055058, 76.575304, 28.516251, 78.553264, 33.861772, 79.870290, 39.443075, 81.096355, 45.138025, 82.226618, 50.834673, 82.966579, 56.617328, 83.646528, 62.383459, 84.063295, 67.866096, 84.481571, 73.543295, 84.628426, 78.791222, 84.383178, 84.661750, 84.063295, 89.950433, 83.354326, 95.862967, 82.650466, 101.343729, 81.679672, 106.898661, 81.063835, 112.499269, 80.383304, 118.472304, 79.966092, 123.720672, 79.683526, 128.949149, 79.542244, 134.704319, 79.542244, 140.400967, 79.542244, 146.448742, 79.826918, 151.951812, 79.966092, 157.783517, 80.323720, 163.318552, 80.770783, 169.001922, 81.237638, 174.463812, 81.802769, 180.160460, 82.226618, 185.798587, 82.791749, 191.612277, 83.525576, 197.046345, 84.088483, 202.978000, 84.368823, 208.909654, 84.456364, 214.427501, 84.290125, 219.821205, 83.356880, 225.323995, 81.996828, 230.732757, 79.593707, 236.083639, 75.961614, 240.865173, 71.388426, 244.873230, 66.077483, 247.499799, 60.667796, 249.222944
Type06, L, 270, 60.851918, 270.000000, 54.964125, 269.645385, 48.893635, 268.112781, 43.184541, 265.524298, 38.028051, 261.418319, 33.815126, 256.438575, 30.780574, 251.073303, 28.520651, 245.186569, 26.831918, 239.809841, 25.613221, 233.768381, 24.397506, 227.884740, 23.404584, 222.102288, 22.411662, 215.967309, 21.560586, 209.773575, 20.709511, 203.697350, 19.931490, 197.727350, 19.007359, 191.897428, 18.156283, 185.821203, 17.163362, 179.686224, 16.170440, 173.786263, 14.992844, 167.686233, 13.617212, 161.633814, 12.198753, 155.675098, 10.638447, 149.657628, 9.066379, 143.603484, 7.463689, 137.603570, 6.009974, 131.894476, 4.424494, 125.769924, 3.188588, 119.853101, 1.843998, 113.670316, 0.992922, 107.829109, 0.352107, 101.271719, 0.000000, 95.030360, 0.000000, 88.836626, 0.283692, 82.877910, 0.851076, 76.919195, 1.634975, 70.773599, 2.636775, 64.690593, 3.888977, 58.732225, 5.325484, 52.898493, 7.128774, 46.981670, 9.032364, 41.106393, 11.119346, 35.189571, 13.475366, 29.425733, 16.178803, 23.605199, 19.452179, 18.062288, 23.427656, 12.810197, 28.288627, 8.091072, 33.614258, 4.393434, 39.291358, 1.911103, 45.355426, 0.279901, 51.706644, 0.000000, 57.374193, 1.270324, 63.207924, 3.841598, 68.300961, 7.799867, 72.625133, 12.616704, 76.276253, 18.044694, 79.150047, 23.711572, 81.561429, 29.376515, 83.723592, 35.421251, 85.355958, 41.379620, 86.667883, 47.252662, 87.660805, 53.152623, 88.442590, 59.711728, 88.937419, 66.186390, 89.163177, 72.750200, 89.221111, 78.808876, 89.079265, 84.943855, 88.653727, 90.961325, 88.211401, 97.248405, 87.518959, 103.113775, 86.845403, 109.040505, 86.161348, 115.165057, 85.391270, 120.931167, 84.661473, 126.998702, 83.972810, 132.848598, 83.405426, 138.689805, 82.979888, 144.707275, 82.661773, 150.956813, 82.629482, 156.873636, 82.838042, 162.407159, 83.121734, 169.070929, 83.547666, 175.247291, 84.256502, 181.223378, 84.880570, 187.247119, 85.684998, 193.413216, 86.384191, 199.158280, 87.093421, 205.175750, 87.848855, 211.371413, 88.459387, 217.038962, 88.937419, 222.640615, 89.221111, 228.481822, 89.221111, 234.910574, 88.543814, 240.747799, 87.373791, 246.456893, 85.249424, 252.316684, 82.113733, 257.958173, 77.854564, 262.926572, 72.560927, 266.518057, 66.768741, 268.682679
